text,images,videos,gender
যাদেরকে অনেক ভালবাসি ... যাদের আজকে বেশি মিস করছি।  May Allah keep all of you happy healthy and safe....,"['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94440208_10156909447576922_4875329364666875904_n.jpg?stp=dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=3v43f9SnoPoAX_hx0-3&_nc_ht=scontent-ord5-1.xx&oh=00_AfCIHlJfXs3KwELWMVmxMWiOWCt3VaeUeCy53GXoXDsiFA&oe=65F7F468', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94541117_10156909446271922_1435590130038472704_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=zvzO4AJIX4IAX81VHnC&_nc_ht=scontent-ord5-1.xx&oh=00_AfAQWpSGtxFP0FMGlQF9TMLfzCkHw61VQ_9M-04-S45Zkg&oe=65F7CCC1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/94404239_10156909446841922_463007743775604736_n.jpg?stp=dst-jpg_p526x395&_nc_cat=104&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=NM8CDkpnOJ0AX8GoWU1&_nc_ht=scontent-ord5-2.xx&oh=00_AfBO4g3BvAuDhQGrkDxmcpF1mcx4FQtoNRbt1urGSd9sVA&oe=65F7DF21', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94572696_10156909447486922_2987645715716505600_n.jpg?stp=dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=PWe5UUg0xYoAX9HWxiJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfCw8y0B6onAKdKgxbakf1cFlGtsH5p9xFuFbrddKtYoqQ&oe=65F7FA1C', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94604985_10156909447916922_8179583396381458432_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=ze5fWyMPguUAX913qXn&_nc_ht=scontent-ord5-1.xx&oh=00_AfD61ltnm9XukEajVHt63rSxHBPgsumQupGr172167rk5Q&oe=65F7CD27']",[],M
৫০ দিন পর বাসার বাইরে,[],['https://www.facebook.com/shujon/videos/10159046923777871/?__cft__[0]=AZVvcsR5o4pyCev014vvJEhEGvcaudSwB7foTTyYgOEpHMtZYG4aCurWE_3qLD2SMcMpDyhwwY-zClpB2Am8JLMyGCDTWERsw-U2bh-thsiRgZ0meYkwlYPg0ZjhqYUjuV46moqUcyxJeLp-ZRmEOnv_OIr6AHfe9T6pXGyl8Bfu8w&__tn__=%2B%3FFH-R'],M
"আহলান সাহলান, মাহে রামাদান।",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94159610_10159034537082871_1384927344354918400_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=Y8KXzHL8r54AX-amfse&_nc_ht=scontent-ord5-1.xx&oh=00_AfBwYBhyxZdoYOv7IQdOzmh4P7AUPqXf5vsWiQ-KpbSWFQ&oe=65F7EC9B'],[],M
"দেখে নিন কে আসল হিরো? কাকে রাষ্ট্র হিরো হিসেবে মূল্যায়ন করে। সম্মান না দিয়ে , ক্ষমতা না দিয়ে শুধু প্রশংসা করলেই কেউ হিরো হয়ে যায় না। ফলে মানুষ কষ্ট করে ডাক্তারি না পড়ে বিসিএস গাইড পড়ে এডমিন বা পুলিশ হতে চাইবে। ( আপনারা আহত হয়েন না, আমি ভারসাম্য আনার কথা বলছি)",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/93400687_10218897855370226_4959406437567561728_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=TLB679x033YAX9U_XkA&_nc_ht=scontent-ord5-1.xx&oh=00_AfCrGGyDYMkQ9TC7n6w6Vj0wlkWJ6kDUJmDiW0omj9LdIQ&oe=65F7F8C3'],[],M
Bangla New Year observation in Oxford,[],['https://www.facebook.com/shujon/videos/10158996081532871/?__cft__[0]=AZXjJGY3CcgVmVQGV2myAVL467cWjAcNVwndUdMhTxJ80EiiUnacEB54eb59YVaMXkhrEjZ34Tzs7gAndFdGMZ-IX7HSXVdBXZvvz5mgjSWH08ZojXPQBQ107GpyUQysExO_HQLgvd3SjkaXx76fZMIQz3VX8q5IrNy7TacCC_8UDQ&__tn__=%2B%3FFH-R'],M
সেবার নববর্ষ কেটেছিল শ্যমদেশে (থাইল্যন্ডে),['https://scontent-ord5-2.xx.fbcdn.net/v/t31.18172-8/17917412_10155379514437871_3945230494994451543_o.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=VhmK1HfrZF4AX_2slIQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfD4VMDeO3jHjwQRxLJ8YSLjg7JKVO7MizNMownDtu4KNg&oe=65F7DA22'],[],M
"দেখে নিন কে আসল হিরো? কাকে রাষ্ট্র হিরো হিসেবে মূল্যায়ন করে। সম্মান না দিয়ে , ক্ষমতা না দিয়ে শুধু প্রশংসা করলেই কেউ হিরো হয়ে যায় না। ফলে মানুষ কষ্ট করে ডাক্তারি না পড়ে বিসিএস গাইড পড়ে এডমিন বা পুলিশ হতে চাইবে। ( আপনারা আহত হয়েন না, আমি ভারসাম্য আনার কথা বলছি)",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/93400687_10218897855370226_4959406437567561728_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=TLB679x033YAX9U_XkA&_nc_ht=scontent-ord5-1.xx&oh=00_AfCrGGyDYMkQ9TC7n6w6Vj0wlkWJ6kDUJmDiW0omj9LdIQ&oe=65F7F8C3'],[],M
Bangla New Year observation in Oxford,[],['https://www.facebook.com/shujon/videos/10158996081532871/?__cft__[0]=AZXjJGY3CcgVmVQGV2myAVL467cWjAcNVwndUdMhTxJ80EiiUnacEB54eb59YVaMXkhrEjZ34Tzs7gAndFdGMZ-IX7HSXVdBXZvvz5mgjSWH08ZojXPQBQ107GpyUQysExO_HQLgvd3SjkaXx76fZMIQz3VX8q5IrNy7TacCC_8UDQ&__tn__=%2B%3FFH-R'],M
সেবার নববর্ষ কেটেছিল শ্যমদেশে (থাইল্যন্ডে),['https://scontent-ord5-2.xx.fbcdn.net/v/t31.18172-8/17917412_10155379514437871_3945230494994451543_o.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=VhmK1HfrZF4AX_2slIQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfD4VMDeO3jHjwQRxLJ8YSLjg7JKVO7MizNMownDtu4KNg&oe=65F7DA22'],[],M
করোনা সংক্রমণের সময়ে আমেরিকান যুক্তরাষ্ট্রে কেমন আছি আমরা,[],['https://www.facebook.com/shujon/videos/10158961920022871/?__cft__[0]=AZVmHcIf_7ckXZaGUymdZJcNGmimQWG0jX-fe4tBbBoNFLq9tMdMhg201aDuqHeH4z4zSKc4L-_ZrqRpwMkSZAI_Osb6p1siMX3kUXPKclTm4bWOZGE3EK8leJ6_GvZ7pik_g96dDYTfAZTfD1OZA2fOE70yEp-IAx3BJjBZKwj5yw&__tn__=%2B%3FFH-R'],M
সেবার নববর্ষ কেটেছিল শ্যমদেশে (থাইল্যন্ডে),['https://scontent-ord5-2.xx.fbcdn.net/v/t31.18172-8/17917412_10155379514437871_3945230494994451543_o.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=VhmK1HfrZF4AX_2slIQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfD4VMDeO3jHjwQRxLJ8YSLjg7JKVO7MizNMownDtu4KNg&oe=65F7DA22'],[],M
করোনা সংক্রমণের সময়ে আমেরিকান যুক্তরাষ্ট্রে কেমন আছি আমরা,[],['https://www.facebook.com/shujon/videos/10158961920022871/?__cft__[0]=AZVmHcIf_7ckXZaGUymdZJcNGmimQWG0jX-fe4tBbBoNFLq9tMdMhg201aDuqHeH4z4zSKc4L-_ZrqRpwMkSZAI_Osb6p1siMX3kUXPKclTm4bWOZGE3EK8leJ6_GvZ7pik_g96dDYTfAZTfD1OZA2fOE70yEp-IAx3BJjBZKwj5yw&__tn__=%2B%3FFH-R'],M
"ডেইলি স্টারের মতো সংবাদপত্রের একপেশে “ত্যালত্যালা” রিপোর্ট দেখে বুঝতে অসুবিধা হয় না যে সাংবাদিকতা স্বার্থের কাছে কতটা বিক্রি হয়ে গেছে। হেডলাইন, ইন্ট্রো, বডি জুড়ে একটাই কথা—হাজারো মানুষ সাট-ডাউনের মধ্যে ঢাকা ফিরছে। গাড়ী পাচ্ছে না, হেটে আসছে, করোনা নির্দেশনা মানছে না ইত্যাদি। মামা—এই লোকগুলো কেন ঢাকায় ফিরছে? কেন তারা আসছে? কারা তাদের আসতে বাধ্য করেছে?—এই কথা বলতে না পারলে রিপোর্ট কইরেন না। “ ইউর রাইট টু নো”—একপেশে রিপোর্টে সীমাবদ্ধ থাকা নয়।",[],[],M
অস্ট্রেলিয়া প্রবাসী আমার এক ছোট ভাই Asif Iqbal আমার কবিতা —করোনার অভিশাপ— আবৃত্তি করেছে। ওর চমৎকার কণ্ঠে কবিতাটি আরও জীবন্ত হয়ে উঠেছে।,[],[],M
অবরূদ্ধ গাজাবাসী বলছেন মানুষ হয়তো এখন তাদের কষ্ট বুঝবে। গাজায় এখনও কেউ করোনাআক্রান্ত হয়নি,[],['https://www.facebook.com/JamunaTelevision/videos/2348489548776049/?__cft__[0]=AZWI9a2tbgxxUcuKJZ3ZPu40VWlFLdVEff19HxFAsvNrpqTIoFY8fETVmvLST_ELc9C2-hoZajU-98iMW3Xqm0FPyVtUMoU1Nm3V1iVhZ_N4Q5ZVM28QZf-AVtx7sKfpgTVymjygJkpaEkOiB-0rkEmVShbobDTQZlSfu3p0hBgB7kPLn7F8Y0olqnTzddeUxRQiS4Y6JyD5QbGyM1QWrCFu&__tn__=%2B%3FFH-y-R'],M
"ডেইলি স্টারের মতো সংবাদপত্রের একপেশে “ত্যালত্যালা” রিপোর্ট দেখে বুঝতে অসুবিধা হয় না যে সাংবাদিকতা স্বার্থের কাছে কতটা বিক্রি হয়ে গেছে। হেডলাইন, ইন্ট্রো, বডি জুড়ে একটাই কথা—হাজারো মানুষ সাট-ডাউনের মধ্যে ঢাকা ফিরছে। গাড়ী পাচ্ছে না, হেটে আসছে, করোনা নির্দেশনা মানছে না ইত্যাদি। মামা—এই লোকগুলো কেন ঢাকায় ফিরছে? কেন তারা আসছে? কারা তাদের আসতে বাধ্য করেছে?—এই কথা বলতে না পারলে রিপোর্ট কইরেন না। “ ইউর রাইট টু নো”—একপেশে রিপোর্টে সীমাবদ্ধ থাকা নয়।",[],[],M
অস্ট্রেলিয়া প্রবাসী আমার এক ছোট ভাই Asif Iqbal আমার কবিতা —করোনার অভিশাপ— আবৃত্তি করেছে। ওর চমৎকার কণ্ঠে কবিতাটি আরও জীবন্ত হয়ে উঠেছে।,[],[],M
অবরূদ্ধ গাজাবাসী বলছেন মানুষ হয়তো এখন তাদের কষ্ট বুঝবে। গাজায় এখনও কেউ করোনাআক্রান্ত হয়নি,[],['https://www.facebook.com/JamunaTelevision/videos/2348489548776049/?__cft__[0]=AZWI9a2tbgxxUcuKJZ3ZPu40VWlFLdVEff19HxFAsvNrpqTIoFY8fETVmvLST_ELc9C2-hoZajU-98iMW3Xqm0FPyVtUMoU1Nm3V1iVhZ_N4Q5ZVM28QZf-AVtx7sKfpgTVymjygJkpaEkOiB-0rkEmVShbobDTQZlSfu3p0hBgB7kPLn7F8Y0olqnTzddeUxRQiS4Y6JyD5QbGyM1QWrCFu&__tn__=%2B%3FFH-y-R'],M
স্বাধীন নির্বাচন কমিশনের প্রধান বলেছেন,[],[],M
"আমাকে বহনকারী বিমানের ছায়া, আমার ক্যামেরায় #AmericanAirlines","['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/89250827_10158829485487871_8296248323187146752_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=EHsUQsycYqYAX8eWW-m&_nc_ht=scontent-ord5-1.xx&oh=00_AfD4RSwNbnTguJZZOhj88DXkS9yWRWcRT8vvn2MHSWMXsQ&oe=65F7E470', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/89267215_10158829485677871_2525429895190806528_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=x-MigI20RdYAX8VIKg0&_nc_ht=scontent-ord5-1.xx&oh=00_AfAUl0zqYv7cYeozHFEbH8CWRUfTlSMvPgguOOqzNwsRfQ&oe=65F7C9D9', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/89094972_10158829485887871_3549387774010327040_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=CRrr2ibjw0EAX9p3M56&_nc_ht=scontent-ord5-2.xx&oh=00_AfBxg0PZCJS-aAz-Oo7dAxWKJWibRebojzlViBiduCsDqw&oe=65F7E74E']",[],M
Once upon a time in Bangladesh when journalists had to prepare everyday to face unknown situations.,['https://scontent-ord5-1.xx.fbcdn.net/v/t31.18172-8/883652_10151465684927871_1406481878_o.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=908e45&_nc_ohc=Ve3uOHXgX3EAX83tNyB&_nc_ht=scontent-ord5-1.xx&oh=00_AfCNYrlQshmMsuRhbTlyG9C8D7ZU73OUs-QrYhtoYHC2Cg&oe=65F7C852'],[],M
স্বাধীন নির্বাচন কমিশনের প্রধান বলেছেন,[],[],M
"আমাকে বহনকারী বিমানের ছায়া, আমার ক্যামেরায় #AmericanAirlines","['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/89250827_10158829485487871_8296248323187146752_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=EHsUQsycYqYAX8eWW-m&_nc_ht=scontent-ord5-1.xx&oh=00_AfD4RSwNbnTguJZZOhj88DXkS9yWRWcRT8vvn2MHSWMXsQ&oe=65F7E470', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/89267215_10158829485677871_2525429895190806528_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=x-MigI20RdYAX8VIKg0&_nc_ht=scontent-ord5-1.xx&oh=00_AfAUl0zqYv7cYeozHFEbH8CWRUfTlSMvPgguOOqzNwsRfQ&oe=65F7C9D9', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/89094972_10158829485887871_3549387774010327040_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=CRrr2ibjw0EAX9p3M56&_nc_ht=scontent-ord5-2.xx&oh=00_AfBxg0PZCJS-aAz-Oo7dAxWKJWibRebojzlViBiduCsDqw&oe=65F7E74E']",[],M
Once upon a time in Bangladesh when journalists had to prepare everyday to face unknown situations.,['https://scontent-ord5-1.xx.fbcdn.net/v/t31.18172-8/883652_10151465684927871_1406481878_o.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=908e45&_nc_ohc=Ve3uOHXgX3EAX83tNyB&_nc_ht=scontent-ord5-1.xx&oh=00_AfCNYrlQshmMsuRhbTlyG9C8D7ZU73OUs-QrYhtoYHC2Cg&oe=65F7C852'],[],M
"Detroit, Michigan: city of diversity. Thank you Khadimul Islam bhai and Khairul Islam for warm hospitality.","['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/88205503_10158825429137871_4286611067758444544_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=BXzUSCX9eVsAX-8hUsv&_nc_ht=scontent-ord5-1.xx&oh=00_AfC2X4i_EbfVsPhCLvv-Kg2F1aVNa2GeYFfEj_MxTSIBFg&oe=65F7C812', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/89054305_10158825429297871_2819822054763659264_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=fDGAOsZYNCQAX-5yC-B&_nc_ht=scontent-ord5-1.xx&oh=00_AfDlLJZPyOsUUtioT9QEHJ0OJMN83eAHw7_QI41ri7Zkhw&oe=65F7FAA3', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/88248445_10158825429187871_3656115160105353216_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=KPP4DAaSVoIAX-Ura3m&_nc_ht=scontent-ord5-2.xx&oh=00_AfCb15MKUS7TCNV8XLNURi-wjpGycB8683h2BN74VfPCrA&oe=65F7EF42']",[],M
"দিল্লিতে মুসলিম নিধন হয়েছে। দাঙ্গায় দুই পক্ষ হত্যাযজ্ঞ করে, এখানে হিন্দু সন্ত্রাসীরা হামলা করেছে: গার্ডিয়ান",[],[],M
"Presented my research paper at Diversity conference at the Wayne State University, Michigan. Photos by Khadimul Islam","['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/89002400_10158816138217871_2189751091174834176_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=EWVokTMeABoAX-StoIe&_nc_ht=scontent-ord5-2.xx&oh=00_AfBJK833Np9feeY9SIqIHxOaT-4VHtddkwypX5meL5f0yw&oe=65F7F6B2', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/88976140_10158816157677871_8262037048953667584_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=swf03NZSF74AX98vu8t&_nc_ht=scontent-ord5-2.xx&oh=00_AfCHPZVsa-SSie87u56kHfSEjSXQWSEIdfcSiTD77geklQ&oe=65F7FDBC', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/85198408_10158816157692871_1183820079154855936_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=ru0a5QfKaycAX8S7uzN&_nc_ht=scontent-ord5-2.xx&oh=00_AfDylKxe8kzEdT0B17Z9I_Jxzt5vBQCBsBm6s8rJZC0XbQ&oe=65F7EE04', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/89029686_10158816157942871_1992601681287708672_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=sKKKQjFyVKAAX8lrmtG&_nc_ht=scontent-ord5-1.xx&oh=00_AfD4wrjOhDJzX0nhQUSrxOSQos662EgJAjWDeJuYWgmvXQ&oe=65F7F5D1']",[],M
"গতকাল গেলাম বইমেলায়। সাপ্তাহিক ছুটি থাকায় ছিল প্রচণ্ড ভিড়। সন্ধ্যার পর তাড়াহুড়ো করে ঢুকলাম। বর্ষাদুপুরের (স্টল-২৩৬,২৩৭,২৩৮) সামনে গিয়ে Golam Kibria ভাইকে কল দিয়ে শুনি, ১০ মিনিট আগে উনি মেলা প্রাঙ্গন থেকে বের হয়ে গেছেন। পরে তার অটোগ্রাফ ছাড়াই কিনলাম 'বিষ ডজন' (আরেকটি আজকে) বইটি। এরপর গেলাম ঐতিহ্যে (প্যাভিলিয়ন-১৪)। কিনলাম লাইভ ডিকশেনারি  প্রিয় অগ্রজ Shujon Mehedi Hasan ভাইয়ের 'সাংবাদিকতায় সাক্ষাৎকার'।  আশা করি, দুটো বই'ই পাঠক হিসেবে আমার তৃষ্ণা মিটাবে। 
 ","['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/88350752_2717784084955101_6961619933541171200_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=xZgxVstg92UAX9dREkj&_nc_ht=scontent-ord5-1.xx&oh=00_AfAx1ZnE3dPd-sHRImBkD0XA2RxPuJAeP3iY-zcjYcHZHA&oe=65F7E67A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/87572634_2717824354951074_2737804405796503552_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=_Jxh2N30J00AX-DCIHV&_nc_ht=scontent-ord5-2.xx&oh=00_AfCcIzvalTxYaz7L-ba0WtFLSQUVqG-o-cGQvdYZOemJVw&oe=65F7E6A5']",[],M
